timestamp,zone_id,temp_c,date,hour,weekday,month,is_outlier,temp_c_clean,roll24_mean,roll168_mean,roll24_median,seasonal_mean,deseasonalized,is_night
2024-10-25 05:00:00,Phoenix,23.5,2024-10-25 00:00:00+00:00,5,4,10,False,23.5,25.709722222222222,22.50654761904762,25.833333333333336,24.075000000000003,-0.5750000000000028,True
2024-10-25 06:00:00,Phoenix,22.0,2024-10-25 00:00:00+00:00,6,4,10,False,22.0,25.66111111111111,22.488690476190477,25.833333333333336,23.092948717948715,-1.0929487179487154,False
2024-10-25 07:00:00,Phoenix,21.133333333333333,2024-10-25 00:00:00+00:00,7,4,10,False,21.133333333333333,25.616666666666664,22.476785714285718,25.833333333333336,22.29294871794872,-1.1596153846153854,False
2024-10-25 08:00:00,Phoenix,20.6,2024-10-25 00:00:00+00:00,8,4,10,False,20.6,25.604166666666668,22.464682539682542,25.833333333333336,21.517628205128208,-0.9176282051282065,False
2024-10-25 09:00:00,Phoenix,19.766666666666666,2024-10-25 00:00:00+00:00,9,4,10,False,19.766666666666666,25.57638888888889,22.453373015873016,25.833333333333336,20.625641025641023,-0.8589743589743577,False
2024-10-25 10:00:00,Phoenix,18.8,2024-10-25 00:00:00+00:00,10,4,10,False,18.8,25.534722222222218,22.441269841269843,25.833333333333336,19.929166666666667,-1.1291666666666664,False
2024-10-25 11:00:00,Phoenix,17.866666666666664,2024-10-25 00:00:00+00:00,11,4,10,False,17.866666666666664,25.494444444444444,22.42420634920635,25.833333333333336,19.3775641025641,-1.5108974358974372,False
2024-10-25 12:00:00,Phoenix,17.03333333333333,2024-10-25 00:00:00+00:00,12,4,10,False,17.03333333333333,25.456944444444446,22.40496031746032,25.833333333333336,18.893589743589743,-1.8602564102564116,False
2024-10-25 13:00:00,Phoenix,17.333333333333332,2024-10-25 00:00:00+00:00,13,4,10,False,17.333333333333332,25.440277777777776,22.38670634920635,25.833333333333336,19.12724358974359,-1.793910256410257,False
2024-10-25 14:00:00,Phoenix,18.766666666666666,2024-10-25 00:00:00+00:00,14,4,10,False,18.766666666666666,25.438888888888886,22.37718253968254,25.833333333333336,20.308974358974357,-1.5423076923076913,False
2024-10-25 15:00:00,Phoenix,22.866666666666664,2024-10-25 00:00:00+00:00,15,4,10,False,22.866666666666664,25.46111111111111,22.392063492063492,25.833333333333336,21.94679487179487,0.919871794871792,False
2024-10-25 16:00:00,Phoenix,25.600000000000005,2024-10-25 00:00:00+00:00,16,4,10,False,25.600000000000005,25.46111111111111,22.413690476190474,25.833333333333336,24.13525641025641,1.4647435897435948,False
2024-10-25 17:00:00,Phoenix,28.766666666666666,2024-10-25 00:00:00+00:00,17,4,10,False,28.766666666666666,25.531944444444445,22.442460317460316,25.833333333333336,26.096153846153847,2.670512820512819,False
2024-10-25 18:00:00,Phoenix,29.433333333333337,2024-10-25 00:00:00+00:00,18,4,10,False,29.433333333333337,25.54722222222222,22.475,25.833333333333336,27.40192307692308,2.0314102564102576,False
2024-10-25 19:00:00,Phoenix,32.699999999999996,2024-10-25 00:00:00+00:00,19,4,10,False,32.699999999999996,25.591666666666665,22.533333333333335,25.833333333333336,28.77051282051282,3.9294871794871753,False
2024-10-25 20:00:00,Phoenix,33.766666666666666,2024-10-25 00:00:00+00:00,20,4,10,False,33.766666666666666,25.630555555555556,22.596031746031745,25.833333333333336,29.765064102564104,4.001602564102562,False
2024-10-25 21:00:00,Phoenix,34.46666666666667,2024-10-25 00:00:00+00:00,21,4,10,False,34.46666666666667,25.654166666666665,22.6640873015873,25.833333333333336,30.407692307692308,4.0589743589743605,True
2024-10-25 22:00:00,Phoenix,35.0,2024-10-25 00:00:00+00:00,22,4,10,False,35.0,25.683333333333334,22.744642857142857,25.833333333333336,30.703205128205127,4.296794871794873,True
2024-10-25 23:00:00,Phoenix,35.0,2024-10-25 00:00:00+00:00,23,4,10,False,35.0,25.712500000000002,22.82857142857143,25.833333333333336,30.68653846153846,4.313461538461539,True
2024-10-26 00:00:00,Phoenix,32.53333333333334,2024-10-26 00:00:00+00:00,0,5,10,False,32.53333333333334,25.72638888888889,22.900992063492065,25.833333333333336,30.03589743589744,2.497435897435899,True
2024-10-26 01:00:00,Phoenix,30.46666666666667,2024-10-26 00:00:00+00:00,1,5,10,False,30.46666666666667,25.743055555555554,22.969444444444445,25.833333333333336,28.805128205128206,1.6615384615384627,True
2024-10-26 02:00:00,Phoenix,27.53333333333333,2024-10-26 00:00:00+00:00,2,5,10,False,27.53333333333333,25.734722222222228,23.025,25.833333333333336,27.62371794871795,-0.09038461538461817,True
2024-10-26 03:00:00,Phoenix,27.53333333333333,2024-10-26 00:00:00+00:00,3,5,10,False,27.53333333333333,25.772222222222222,23.083531746031746,25.833333333333336,26.555128205128206,0.9782051282051256,True
2024-10-26 04:00:00,Phoenix,26.7,2024-10-26 00:00:00+00:00,4,5,10,False,26.7,25.79861111111111,23.141269841269843,26.150000000000002,25.34102564102564,1.3589743589743577,True
2024-10-26 05:00:00,Phoenix,23.833333333333332,2024-10-26 00:00:00+00:00,5,5,10,False,23.833333333333332,25.8125,23.184126984126983,26.150000000000002,24.32147435897436,-0.4881410256410277,True
2024-10-26 06:00:00,Phoenix,21.866666666666664,2024-10-26 00:00:00+00:00,6,5,10,False,21.866666666666664,25.806944444444444,23.219444444444445,26.150000000000002,23.16923076923077,-1.302564102564105,False
2024-10-26 07:00:00,Phoenix,21.166666666666668,2024-10-26 00:00:00+00:00,7,5,10,False,21.166666666666668,25.808333333333334,23.257142857142856,26.150000000000002,22.34647435897436,-1.1798076923076906,False
2024-10-26 08:00:00,Phoenix,20.499999999999996,2024-10-26 00:00:00+00:00,8,5,10,False,20.499999999999996,25.804166666666664,23.2906746031746,26.150000000000002,21.605128205128207,-1.10512820512821,False
2024-10-26 09:00:00,Phoenix,19.53333333333333,2024-10-26 00:00:00+00:00,9,5,10,False,19.53333333333333,25.79444444444444,23.318055555555556,26.150000000000002,20.74903846153846,-1.2157051282051299,False
2024-10-26 10:00:00,Phoenix,18.9,2024-10-26 00:00:00+00:00,10,5,10,False,18.9,25.798611111111114,23.343849206349205,26.150000000000002,20.08974358974359,-1.1897435897435926,False
2024-10-26 11:00:00,Phoenix,18.066666666666663,2024-10-26 00:00:00+00:00,11,5,10,False,18.066666666666663,25.806944444444444,23.360912698412697,26.150000000000002,19.382692307692306,-1.316025641025643,False
2024-10-26 12:00:00,Phoenix,17.53333333333333,2024-10-26 00:00:00+00:00,12,5,10,False,17.53333333333333,25.827777777777772,23.372420634920633,26.150000000000002,18.83653846153846,-1.3032051282051285,False
2024-10-26 13:00:00,Phoenix,17.866666666666664,2024-10-26 00:00:00+00:00,13,5,10,False,17.866666666666664,25.849999999999998,23.388095238095236,26.150000000000002,18.971153846153847,-1.1044871794871831,False
2024-10-26 14:00:00,Phoenix,17.866666666666664,2024-10-26 00:00:00+00:00,14,5,10,False,17.866666666666664,25.8125,23.40496031746032,26.150000000000002,19.9375,-2.0708333333333364,False
2024-10-26 15:00:00,Phoenix,22.133333333333336,2024-10-26 00:00:00+00:00,15,5,10,False,22.133333333333336,25.781944444444445,23.44424603174603,26.150000000000002,21.989102564102566,0.14423076923077005,False
2024-10-26 16:00:00,Phoenix,26.3,2024-10-26 00:00:00+00:00,16,5,10,False,26.3,25.811111111111114,23.50436507936508,26.5,23.817307692307693,2.4826923076923073,False
