timestamp,zone_id,temp_c,deseasonalized,hour,weekday
2024-07-03 13:00:00,Phoenix,33.733333333333334,14.752884615384616,13,2
2024-07-03 14:00:00,Phoenix,35.166666666666664,15.075,14,2
2024-07-03 15:00:00,Phoenix,35.699999999999996,13.787179487179483,15,2
2024-07-04 01:00:00,Phoenix,43.0,14.255128205128205,1,3
2024-07-04 02:00:00,Phoenix,41.76666666666667,14.363141025641031,2,3
2024-07-04 03:00:00,Phoenix,41.76666666666667,15.333974358974366,3,3
2024-07-04 04:00:00,Phoenix,39.4,14.20673076923077,4,3
2024-07-04 05:00:00,Phoenix,38.06666666666667,13.896794871794878,5,3
2024-07-04 06:00:00,Phoenix,37.03333333333334,13.934615384615388,6,3
2024-07-04 07:00:00,Phoenix,36.166666666666664,13.826602564102561,7,3
2024-07-04 08:00:00,Phoenix,35.76666666666667,14.258653846153852,8,3
2024-07-05 01:00:00,Phoenix,43.56666666666666,14.66153846153846,1,4
2024-07-05 02:00:00,Phoenix,42.53333333333333,15.301282051282051,2,4
2024-07-05 03:00:00,Phoenix,41.666666666666664,15.294871794871796,3,4
2024-07-05 04:00:00,Phoenix,40.26666666666667,15.007371794871801,4,4
2024-07-05 05:00:00,Phoenix,39.73333333333334,15.658333333333339,5,4
2024-07-05 06:00:00,Phoenix,37.96666666666666,14.873717948717946,6,4
2024-07-05 07:00:00,Phoenix,37.43333333333333,15.140384615384612,7,4
2024-07-05 08:00:00,Phoenix,35.76666666666667,14.249038461538465,8,4
2024-07-05 09:00:00,Phoenix,34.666666666666664,14.04102564102564,9,4
2024-07-05 12:00:00,Phoenix,32.93333333333333,14.039743589743587,12,4
2024-07-05 13:00:00,Phoenix,32.93333333333333,13.806089743589741,13,4
2024-07-05 14:00:00,Phoenix,34.666666666666664,14.357692307692307,14,4
2024-07-05 15:00:00,Phoenix,36.13333333333333,14.186538461538461,15,4
2024-07-05 16:00:00,Phoenix,38.46666666666666,14.331410256410251,16,4
2024-07-05 19:00:00,Phoenix,43.20000000000001,14.42948717948719,19,4
2024-07-05 20:00:00,Phoenix,44.333333333333336,14.568269230769232,20,4
2024-07-05 21:00:00,Phoenix,45.36666666666667,14.95897435897436,21,4
2024-07-05 22:00:00,Phoenix,46.1,15.396794871794874,22,4
2024-07-05 23:00:00,Phoenix,46.6,15.91346153846154,23,4
2024-07-06 00:00:00,Phoenix,46.4,16.36410256410256,0,5
2024-07-06 01:00:00,Phoenix,45.7,16.894871794871797,1,5
2024-07-06 02:00:00,Phoenix,45.03333333333333,17.409615384615382,2,5
2024-07-06 03:00:00,Phoenix,42.099999999999994,15.544871794871788,3,5
2024-07-06 04:00:00,Phoenix,40.733333333333334,15.392307692307693,4,5
2024-07-06 05:00:00,Phoenix,39.833333333333336,15.511858974358976,5,5
2024-07-06 06:00:00,Phoenix,38.666666666666664,15.497435897435896,6,5
2024-07-06 07:00:00,Phoenix,37.4,15.05352564102564,7,5
2024-07-06 08:00:00,Phoenix,36.7,15.094871794871796,8,5
2024-07-06 13:00:00,Phoenix,33.733333333333334,14.762179487179488,13,5
2024-07-06 14:00:00,Phoenix,34.63333333333333,14.695833333333333,14,5
2024-07-06 15:00:00,Phoenix,36.1,14.110897435897435,15,5
2024-07-06 23:00:00,Phoenix,44.29999999999999,13.835897435897422,23,5
2024-07-07 00:00:00,Phoenix,44.1,14.321794871794872,0,6
2024-07-07 01:00:00,Phoenix,43.73333333333333,15.0926282051282,1,6
2024-07-07 02:00:00,Phoenix,42.46666666666667,14.883333333333336,2,6
2024-07-07 03:00:00,Phoenix,41.73333333333333,15.395833333333329,3,6
2024-07-07 04:00:00,Phoenix,39.86666666666667,14.701602564102565,4,6
2024-07-07 05:00:00,Phoenix,38.9,14.618910256410256,5,6
2024-07-07 06:00:00,Phoenix,38.3,15.072435897435895,6,6
2024-07-07 07:00:00,Phoenix,37.3,14.848397435897432,7,6
2024-07-07 08:00:00,Phoenix,35.833333333333336,14.34423076923077,8,6
2024-07-07 09:00:00,Phoenix,34.6,13.83942307692308,9,6
2024-07-07 10:00:00,Phoenix,33.93333333333334,13.95320512820513,10,6
2024-07-07 13:00:00,Phoenix,33.03333333333333,14.307371794871791,13,6
2024-07-07 14:00:00,Phoenix,34.166666666666664,14.310256410256407,14,6
2024-07-07 15:00:00,Phoenix,35.56666666666666,14.022435897435894,15,6
2024-07-07 23:00:00,Phoenix,43.93333333333334,13.966025641025645,23,6
2024-07-08 00:00:00,Phoenix,43.93333333333334,15.030188679245285,0,0
2024-07-08 01:00:00,Phoenix,43.93333333333334,16.17138364779875,1,0
2024-07-08 02:00:00,Phoenix,42.6,15.815094339622643,2,0
2024-07-08 03:00:00,Phoenix,41.166666666666664,15.77075471698113,3,0
2024-07-08 04:00:00,Phoenix,40.46666666666667,16.21981132075472,4,0
2024-07-08 05:00:00,Phoenix,40.166666666666664,16.833647798742135,5,0
2024-07-08 06:00:00,Phoenix,38.43333333333333,16.139622641509433,6,0
2024-07-08 07:00:00,Phoenix,36.86666666666667,15.376100628930818,7,0
2024-07-08 08:00:00,Phoenix,36.36666666666667,15.816037735849054,8,0
2024-07-08 09:00:00,Phoenix,34.56666666666667,14.786163522012583,9,0
2024-07-08 10:00:00,Phoenix,33.199999999999996,13.992452830188675,10,0
2024-07-08 11:00:00,Phoenix,32.699999999999996,13.98207547169811,11,0
2024-07-08 12:00:00,Phoenix,32.0,13.832704402515724,12,0
2024-07-08 13:00:00,Phoenix,33.4,15.000628930817609,13,0
2024-07-08 15:00:00,Phoenix,36.43333333333334,15.212578616352204,15,0
2024-07-08 16:00:00,Phoenix,38.233333333333334,15.061006289308175,16,0
2024-07-08 17:00:00,Phoenix,40.166666666666664,14.851572327044021,17,0
2024-07-08 18:00:00,Phoenix,40.93333333333334,13.989937106918244,18,0
2024-07-08 20:00:00,Phoenix,44.5,15.175471698113206,20,0
2024-07-08 21:00:00,Phoenix,44.666666666666664,14.638679245283015,21,0
2024-07-08 22:00:00,Phoenix,46.06666666666666,15.67830188679245,22,0
2024-07-08 23:00:00,Phoenix,46.06666666666666,15.681132075471695,23,0
2024-07-09 00:00:00,Phoenix,46.06666666666666,16.383018867924523,0,1
2024-07-09 01:00:00,Phoenix,45.0,16.44559748427673,1,1
2024-07-09 02:00:00,Phoenix,43.73333333333333,16.461320754716972,2,1
2024-07-09 03:00:00,Phoenix,42.06666666666666,15.982389937106912,3,1
2024-07-09 04:00:00,Phoenix,41.333333333333336,16.34591194968554,4,1
2024-07-09 05:00:00,Phoenix,40.93333333333334,16.973899371069187,5,1
2024-07-09 06:00:00,Phoenix,39.03333333333333,16.093710691823897,6,1
2024-07-09 07:00:00,Phoenix,38.4,16.188050314465407,7,1
2024-07-09 08:00:00,Phoenix,36.03333333333333,14.727358490566036,8,1
2024-07-09 09:00:00,Phoenix,34.86666666666667,14.330188679245282,9,1
2024-07-09 10:00:00,Phoenix,34.49999999999999,14.77735849056603,10,1
2024-07-09 12:00:00,Phoenix,32.333333333333336,13.754716981132077,12,1
2024-07-09 13:00:00,Phoenix,33.6,14.858490566037737,13,1
2024-07-09 14:00:00,Phoenix,35.333333333333336,15.540880503144656,14,1
2024-07-09 15:00:00,Phoenix,35.666666666666664,14.014779874213836,15,1
2024-07-09 16:00:00,Phoenix,38.56666666666667,14.854402515723272,16,1
2024-07-09 17:00:00,Phoenix,39.666666666666664,13.921383647798741,17,1
2024-07-09 18:00:00,Phoenix,41.3,13.948742138364778,18,1
2024-07-09 21:00:00,Phoenix,44.133333333333326,13.867295597484265,21,1
2024-07-09 22:00:00,Phoenix,44.666666666666664,14.121383647798737,22,1
2024-07-09 23:00:00,Phoenix,45.0,14.495597484276729,23,1
2024-07-10 00:00:00,Phoenix,45.0,14.808974358974357,0,2
2024-07-10 01:00:00,Phoenix,44.633333333333326,15.618589743589737,1,2
2024-07-10 02:00:00,Phoenix,43.03333333333334,15.569871794871801,2,2
2024-07-10 03:00:00,Phoenix,42.46666666666667,15.88173076923077,3,2
2024-07-10 04:00:00,Phoenix,40.56666666666667,15.393910256410258,4,2
2024-07-10 05:00:00,Phoenix,39.53333333333334,15.422435897435903,5,2
2024-07-10 06:00:00,Phoenix,39.166666666666664,15.858974358974358,6,2
2024-07-10 07:00:00,Phoenix,36.8,14.530769230769227,7,2
